update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max,teach_reward_mean,teach_reward_mean_std,teach_intrinr_mean,teach_intrinr_std,difficulty,goal_count,reached_per_mean,goal_entropy,goal_value,goal_policy_loss,goal_value_loss,goal_grad_norm,teacher_return_mean,teacher_return_std,teacher_return_min,teacher_return_max
285,1459200,586.3515669,2511,1.542630025,0.791200412,0,2.97300005,26.477,38.57805686,3,100,1.433710092,0.400641793,-0.000811334,0.00461382,0.077925291,0.740856994,0.387031059,0,0.97299999,1.466139273,0.908881341,-0.297250012,0.040217378,12,1.0115,0.725,5.872617102,0.197055723,-0.011105595,0.070914641,0.070560846,1.470857023,0.908824272,-0.600000024,2.43900013
286,1464320,580.025302,2520,1.529809025,0.798800875,0,2.97300005,26.9995,38.95035943,3,100,1.43758899,0.395976773,0.006279475,0.002417443,0.067430789,0.735554494,0.390842626,0,0.97299999,1.453497773,0.918677487,-0.297750012,0.037012667,12,1.01,0.6,5.872535157,0.193593865,-0.011792757,0.021257188,0.0928055,1.457204523,0.918889745,-0.600000024,2.43900013
287,1469440,570.1745661,2529,1.545831525,0.788288331,0,2.97300005,26.255,38.4415267,3,100,1.388321781,0.405906631,0.000485373,0.003927432,0.070389856,0.743054994,0.385677871,0,0.97299999,1.470586773,0.906548191,-0.298000012,0.035298725,12,1.01,0.6,5.871945095,0.196093737,-0.002311837,0.059405369,0.103882197,1.474605023,0.906714058,-0.600000024,2.43900013
288,1474560,571.6350399,2538,1.544826525,0.789723413,0,2.97300005,26.2505,38.46513681,3,100,1.369651037,0.421386537,-0.004393494,0.003583811,0.061628895,0.743045494,0.385960461,0,0.97299999,1.469931773,0.907476226,-0.298000012,0.035298725,12,1.0095,0.575,5.873983788,0.211229187,-0.020807867,0.039139102,0.08952142,1.474095523,0.907321931,-0.600000024,2.43900013
289,1479680,571.1995023,2547,1.548381525,0.786757793,0,2.97300005,26.105,38.30881067,3,100,1.370742768,0.427673356,-0.008873915,0.002746263,0.054089105,0.744554994,0.384408331,0,0.97299999,1.474275523,0.903599225,-0.297750012,0.037012667,12,1.0095,0.6,5.872902703,0.230370424,-0.033190454,0.015425521,0.044026786,1.478705023,0.902990627,-0.600000024,2.43900013
290,1484800,566.1670117,2556,1.551670525,0.783481978,0,2.97300005,26.0015,38.22941927,3,100,1.413111961,0.407264042,-0.00101323,0.006202559,0.085118173,0.745636494,0.383545426,0,0.97299999,1.477570523,0.900720449,-0.297500012,0.038649062,12,1.0105,0.65,5.873346519,0.218621006,0.017451791,0.104511856,0.092734313,1.481936523,0.900271031,-0.600000024,2.43900013
291,1489920,571.7959971,2565,1.558000525,0.776073266,0,2.97300005,25.724,38.02166256,3,100,1.356984699,0.423257646,0.004579747,0.002431545,0.04992611,0.748483993,0.381361705,0,0.97299999,1.485952939,0.894118033,-0.297083345,0.040890691,12,1.0115,0.633333333,5.873677611,0.236691268,-0.02653253,0.012096169,0.041910222,1.490034023,0.893548243,-0.600000024,2.43900013
292,1495040,570.6927162,2574,1.577297525,0.765001611,0,2.97300005,24.757,37.3660267,3,100,1.387067908,0.411547203,0.005432548,0.004506486,0.058774655,0.758086993,0.374843363,0,0.97299999,1.505996939,0.878967449,-0.296833345,0.042373668,12,1.0125,0.683333333,5.874355841,0.217279433,0.028825267,0.067475839,0.099912454,1.511537023,0.877028664,-0.600000024,2.43900013
293,1500160,571.7476015,2583,1.565178525,0.774111701,0,2.97300005,25.2845,37.79728244,3,100,1.383165181,0.431019987,0.008277187,0.005184071,0.067359107,0.752639493,0.379388931,0,0.97299999,1.491988439,0.891030029,-0.296833345,0.042373668,12,1.0125,0.683333333,5.872587967,0.220439406,0.055343052,0.098536899,0.115325973,1.496989522,0.889677666,-0.600000024,2.43900013
294,1505280,564.2200841,2592,1.588085025,0.755396036,0,2.97300005,24.225,36.97515889,3,100,1.368274236,0.433305436,-0.002837247,0.003223198,0.07208045,0.763374993,0.370976629,0,0.97299999,1.518323939,0.87006339,-0.296833345,0.042373668,12,1.0125,0.683333333,5.873157239,0.228507961,-0.040293428,0.052495742,0.055986685,1.523325022,0.868526757,-0.600000024,2.43900013
295,1510400,572.9727504,2601,1.584769524,0.756483374,0,2.97300005,24.36,37.10488378,3,100,1.40100171,0.418233961,0.014459642,0.006737101,0.075942036,0.762009993,0.372250586,0,0.97299999,1.515523189,0.872380656,-0.297333345,0.036033935,12,1.0125,0.633333333,5.872916579,0.22553078,0.029842033,0.094882099,0.112755197,1.520010022,0.870502827,-0.600000024,1.97300005
296,1515520,567.7025689,2610,1.585644025,0.755872707,0,2.97300005,24.421,37.0973821,3,100,1.34885872,0.442445233,-0.01310659,0.005362326,0.064150869,0.761410993,0.372257931,0,0.97299999,1.514205939,0.872257049,-0.296833345,0.039313201,12,1.015,0.741666667,5.871752143,0.247624829,-0.056878786,0.028286245,0.047942539,1.519011023,0.870709017,-0.900000036,1.97300005
297,1520640,576.5485044,2619,1.585716525,0.755891091,0,2.97300005,24.399,37.08160998,3,100,1.367481136,0.414231984,0.008350197,0.004324354,0.059007093,0.761608993,0.372140626,0,0.97299999,1.51467194,0.871845315,-0.296583345,0.040851952,12,1.0155,0.766666667,5.873202443,0.213808961,0.033837565,0.076641854,0.097452578,1.519559023,0.87013556,-0.900000036,1.97300005
298,1525760,565.4680149,2628,1.589744025,0.752720284,0,2.97300005,24.1875,36.94255465,3,100,1.348258239,0.420876721,0.001354833,0.002765267,0.056326927,0.763712493,0.370730363,0,0.97299999,1.51987544,0.867445593,-0.296083345,0.043763173,12,1.0165,0.791666667,5.872967434,0.241318024,-0.025253339,0.064624293,0.113577257,1.524962523,0.865414751,-0.900000036,1.97300005
299,1530880,568.1984783,2637,1.586952025,0.755764681,0,2.97300005,24.3995,37.07735023,3,100,1.354349464,0.425929499,-0.002028552,0.006365506,0.088849181,0.761654493,0.372010383,0,0.97299999,1.51548819,0.870372832,-0.296083345,0.043763173,12,1.017,0.866666667,5.873440742,0.237764793,-0.016128937,0.122871839,0.086714575,1.520804523,0.868111403,-0.900000036,1.97300005
300,1536000,566.586624,2646,1.573335025,0.764757514,0,2.97300005,25.0865,37.52471209,3,100,1.318664163,0.442758973,-0.019102316,0.006387083,0.088985119,0.754771493,0.376630238,0,0.97299999,1.500776189,0.88093521,-0.295333345,0.047788888,12,1.0175,0.891666667,5.870711136,0.235429221,-0.028705696,0.033126812,0.055436588,1.506171522,0.878212047,-0.900000036,1.97300005
301,1541120,570.101123,2655,1.591295025,0.750258684,0,2.97300005,24.206,36.75704781,3,100,1.304862785,0.450396137,-0.014413506,0.003925212,0.061494537,0.763645994,0.369032078,0,0.97299999,1.522242523,0.863844222,-0.295500012,0.047220229,12,1.0165,0.908333333,5.869172168,0.260155187,-0.049350782,0.045674424,0.058549659,1.527196023,0.861519064,-0.900000036,1.97300005
302,1546240,568.8930634,2664,1.590319025,0.748506891,0,2.97300005,24.3175,36.75506351,3,100,1.332590383,0.436097334,-0.003133055,0.002691104,0.052711588,0.762642494,0.368965757,0,0.97299999,1.522557273,0.862091882,-0.294750012,0.050965062,12,1.017,0.933333333,5.871857953,0.259341343,-0.004064357,0.021380434,0.059930783,1.527542523,0.859119291,-0.900000036,1.97300005
303,1551360,578.3184144,2673,1.584888524,0.752022414,0,2.97300005,24.7045,36.90875478,3,100,1.289888865,0.454981218,-0.002191872,0.006027272,0.096888981,0.758959494,0.370415339,0,0.97299999,1.515721772,0.865304723,-0.294750012,0.050965062,12,1.0175,0.958333333,5.872585416,0.254246932,-0.029959236,0.092639272,0.077695082,1.521109522,0.862236433,-0.900000036,1.97300005
304,1556480,568.5923223,2682,1.571870523,0.767250268,0,2.97300005,25.456,37.36204042,3,100,1.286682039,0.45080725,0.004384129,0.006159851,0.082308001,0.751445994,0.37514562,0,0.97299999,1.495228771,0.879082384,-0.294750012,0.050965062,12,1.0195,1.058333333,5.872985125,0.243634631,0.01205291,0.036521757,0.083140902,1.503246021,0.875493645,-0.900000036,2.421000004
305,1561600,577.1921098,2691,1.568614522,0.766005005,0,2.919000149,25.58,37.38072498,3,100,1.360055453,0.428723149,0.02457484,0.008597368,0.072794157,0.750229994,0.375425092,0,0.97299999,1.49490627,0.879466981,-0.294250012,0.053309826,12,1.019,1.033333333,5.87330606,0.231902878,0.04916935,0.131040789,0.104150346,1.50188002,0.875975484,-0.900000036,2.421000004
306,1566720,583.6479298,2700,1.560638022,0.771719275,0,2.919000149,26.0545,37.67933823,3,100,1.421019065,0.406109633,0.027783538,0.011726398,0.089159715,0.745609494,0.378258642,0,0.97299999,1.485113269,0.885922987,-0.294500012,0.052151222,12,1.019,1.033333333,5.874637508,0.228760109,0.080811178,0.216025739,0.119282225,1.492209519,0.882461595,-0.900000036,2.421000004
307,1571840,579.6910524,2709,1.545750521,0.782145211,0,2.909999847,26.7695,38.10495204,3,100,1.440038133,0.390319808,0.022860818,0.011596937,0.109601911,0.738524494,0.38253318,0,0.97299999,1.469344019,0.897086572,-0.294750012,0.050965062,12,1.017,0.95,5.873583698,0.206449372,0.083654586,0.181405649,0.100146547,1.476774519,0.893800637,-0.600000024,2.57400012
308,1576960,570.0956746,2718,1.53310852,0.788204733,0,2.909999847,27.5785,38.46491697,3,100,1.407715708,0.421866265,-0.004567504,0.0061736,0.112180038,0.730643494,0.386111482,0,0.97299999,1.454454267,0.905349011,-0.294500012,0.052151222,12,1.018,1.05,5.87149334,0.225987507,-0.06204761,0.084339105,0.088132947,1.461293518,0.902847296,-0.600000024,2.57400012
309,1582080,581.9107613,2726,1.52594652,0.796136775,0,2.946000099,28.091,38.69314822,3,100,1.458921564,0.388522768,0.007739462,0.007897437,0.071784912,0.725630994,0.388399322,0,0.97299999,1.441143517,0.912647179,-0.295000012,0.049749372,12,1.019,1.1,5.871698046,0.213538665,0.015592881,0.113939724,0.107164348,1.449781017,0.910300755,-0.600000024,2.57400012
310,1587200,584.2691477,2735,1.515835519,0.800294995,0,2.946000099,28.676,38.96683236,3,100,1.456310022,0.389701974,0.022173944,0.008568013,0.08882461,0.719965994,0.391004914,0,0.97299999,1.431226016,0.917845306,-0.294500012,0.054495413,12,1.018,1.1,5.872737265,0.203476724,0.054752605,0.119884366,0.076782067,1.439216016,0.915919331,-0.600000024,2.57400012
311,1592320,576.849712,2744,1.494325519,0.814896852,0,2.963999987,29.693,39.60311542,3,100,1.486214215,0.374615157,0.012620585,0.007774308,0.093059505,0.709712994,0.397473289,0,0.97299999,1.405854766,0.934223992,-0.294750012,0.053361386,12,1.018,1.05,5.871191072,0.194259281,0.04313978,0.159049308,0.120110246,1.414163016,0.932597287,-0.600000024,2.57400012
312,1597440,579.438476,2753,1.490426018,0.817278807,0,2.963999987,29.9645,39.66830271,3,100,1.399580526,0.424442081,-0.0230607,0.007782525,0.098901998,0.707169494,0.398023091,0,0.97299999,1.401540515,0.93592051,-0.295250012,0.051014091,12,1.017,1.05,5.870321703,0.225825211,-0.056386742,0.084252137,0.110895745,1.409619516,0.93454223,-0.600000024,2.57400012
313,1602560,570.7044399,2762,1.484391018,0.818488707,0,2.963999987,30.357,39.80581052,3,100,1.391120756,0.422536519,0.005917655,0.007661126,0.101587216,0.703386994,0.399337921,0,0.97299999,1.394481015,0.938828022,-0.295250012,0.051014091,12,1.0175,1.025,5.871678734,0.225181293,-0.010225838,0.084366192,0.121543394,1.402437015,0.937839187,-0.600000024,2.57400012
314,1607680,578.2813036,2771,1.476053017,0.826259594,0,3.667000055,30.825,40.00655415,3,100,1.349530768,0.438638783,-0.004762839,0.008789224,0.096451267,0.698724994,0.401441747,0,0.97299999,1.382200848,0.945598156,-0.295750012,0.048548301,12,1.018,1.033333333,5.871403718,0.230482484,0.005965589,0.078087132,0.137561771,1.390775014,0.944626716,-0.600000024,2.57400012
315,1612800,574.0150683,2780,1.471546517,0.834501173,0,3.667000055,31.043,40.17473274,3,100,1.317453104,0.456130035,-0.004413613,0.002846679,0.072405702,0.696362994,0.403325434,0,0.97299999,1.373114847,0.952137507,-0.296250012,0.04594494,12,1.018,1.183333333,5.869982719,0.232636864,-0.03293818,0.014985039,0.06067344,1.382213014,0.951257005,-0.600000024,2.57400012
316,1617920,576.8095669,2788,1.477921017,0.827397977,0,3.667000055,30.665,39.93280324,3,100,1.2879619,0.43773932,0.01354188,0.010159489,0.076304876,0.700214994,0.400851097,0,0.97299999,1.384700347,0.945979665,-0.296500012,0.04458419,12,1.016,1.083333333,5.87020452,0.239496978,0.001282783,0.109304706,0.101206876,1.392015014,0.944978793,-0.600000024,2.57400012
317,1623040,576.4044313,2797,1.480718517,0.825431797,0,3.667000055,30.55,39.81610855,3,100,1.334944624,0.426473615,0.008290849,0.0089331,0.080454312,0.701449994,0.399645492,0,0.97299999,1.388048847,0.94381161,-0.297000012,0.041725292,12,1.015,1.033333333,5.871786046,0.237973166,0.018364372,0.119290497,0.134734738,1.395150014,0.943000175,-0.600000024,2.57400012
