update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max,teach_return_mean,difficulty,distinct goals per episode,goal_count,dis_goals,reached_per_mean,goal_entropy,goal_value,goal_policy_loss,goal_value_loss,goal_grad_norm
367,1879040,331.7428732,5325,1.658620011,0.681992833,0,1.973973036,20.4895,33.38373691,3,100,1.287762815,0.565947427,-0.01177762,0.001975933,0.074875964,0.801244493,0.334722306,0,0.97299999,1.629597776,26,58.6690744,20.4895,12.021,18.99125327,3.577947009,3.204656577,-0.201496434,3.247655985,4.398995268
368,1884160,336.4303145,5340,1.656680086,0.682460511,0,1.973973036,20.644,33.35887084,3,100,1.273105913,0.582250652,-0.002636194,0.001978301,0.043502721,0.799803993,0.334573861,0,0.97299999,1.62523198,26,59.68804495,20.644,12.322,18.73113072,4.088781989,2.230371428,0.018553997,0.821230747,2.512529858
369,1889280,338.4337777,5355,1.671161161,0.668326315,0,1.973973036,19.891,32.60340656,3,100,1.276980215,0.578938071,0.005353034,0.002567776,0.054157903,0.807280993,0.327167753,0,0.97299999,1.64197934,26,59.62495601,19.891,11.86,18.7429724,3.654782367,3.053609109,-0.014445804,1.390221144,3.423399997
370,1894400,324.7911744,5371,1.673814317,0.665032342,0,1.973973036,19.7805,32.4213405,3,100,1.24551627,0.594795036,-0.003213691,0.000131366,0.02422414,0.808425494,0.325391365,0,0.97299999,1.643021088,26,59.93528981,19.7805,11.8555,18.61847819,3.583090532,3.069672608,-0.043813014,2.199811733,2.794048153
371,1899520,333.1806738,5387,1.692367273,0.64469993,0,1.973973036,18.8805,31.39842703,3,100,1.25608061,0.588512251,0.001051546,0.000686405,0.032635784,0.817475494,0.315204536,0,0.97299999,1.661370457,26,59.03445354,18.8805,11.146,18.62584694,3.783278191,2.767134583,0.029513836,0.323496478,1.280867495
372,1904640,340.5969642,5402,1.677434052,0.661552103,0,1.973973036,19.5615,32.13580896,3,100,1.245359808,0.587482816,-0.001789918,0.000193973,0.028508643,0.810546495,0.322818419,0,0.97299999,1.645840168,26,60.26633949,19.5615,11.789,18.33440937,4.157690239,2.185306716,-0.042895308,0.905170617,3.001266649
373,1909760,332.1031861,5417,1.678975549,0.660492266,0,1.973973036,19.4515,32.04942508,3,100,1.247887272,0.592521234,-0.001518365,0.000402935,0.026105495,0.811586495,0.322045024,0,0.97299999,1.646706324,26,60.3706655,19.4515,11.743,18.30013384,3.282623112,3.594832814,-0.307126765,4.352186537,2.844865698
374,1914880,324.2838667,5433,1.694037551,0.644591207,0,1.973973036,18.6945,31.27627167,3,100,1.26899994,0.577797055,-0.000372169,0.001805519,0.034926957,0.819149495,0.314286405,0,0.97299999,1.663021373,26,59.60041724,18.6945,11.142,18.39797336,3.515438151,3.237838507,-0.172264269,2.332861412,3.783771125
375,1920000,327.2325419,5448,1.679054604,0.66171885,0,1.973973036,19.3815,32.08597759,3,100,1.262941664,0.570002101,0.006832369,0.001481197,0.026945886,0.812166495,0.322483995,0,0.97299999,1.650763244,26,60.66093956,19.3815,11.757,18.24928029,4.152076423,2.026759523,-0.101061029,1.35205295,2.057285091
376,1925120,339.5917657,5464,1.680934528,0.659749852,0,1.973973036,19.2955,32.02318191,3,100,1.283883017,0.561259189,0.00831445,0.00184827,0.055356039,0.813040495,0.321773187,0,0.97299999,1.653565105,26,60.41564095,19.2955,11.6575,18.30541559,3.635966098,3.038523984,0.136329029,1.48478342,2.574697847
377,1930240,331.163222,5479,1.688928442,0.651394216,0,1.973973036,18.8965,31.63478762,3,100,1.310836035,0.562206401,0.007237557,0.001266511,0.032708278,0.817031495,0.317832289,0,0.97299999,1.662352605,26,59.91321144,18.8965,11.3215,18.43166624,3.675059795,2.937314415,-0.041842236,1.521577677,3.280521959
378,1935360,335.2878615,5494,1.691248209,0.648103995,0,1.973973036,18.8215,31.49310461,3,100,1.308430898,0.558020921,0.004519718,0.001108608,0.050142427,0.817856496,0.316354182,0,0.97299999,1.665997267,26,59.3284276,18.8215,11.1665,18.31151076,3.726510489,2.970614696,-0.077994181,2.43252818,2.423825668
379,1940480,335.5639243,5510,1.673922385,0.668221415,0,1.973973036,19.5855,32.42564864,3,100,1.303495711,0.553835766,0.007306044,0.002686826,0.056733869,0.810030496,0.325849293,0,0.97299999,1.651283582,26,60.48607388,19.5855,11.8465,18.2387306,4.023180974,2.507403219,-0.043166526,4.032470602,3.289436099
380,1945600,332.8466809,5525,1.67565797,0.666214504,0,1.973973036,19.515,32.35065339,3,100,1.290007812,0.568597978,-0.00633391,0.004665765,0.074721623,0.810764996,0.32503771,0,0.97299999,1.654573009,26,60.12042019,19.515,11.7325,18.28744438,3.425687325,3.398381865,-0.048295295,3.728114408,3.777888583
381,1950720,331.875078,5540,1.673466157,0.668206013,0,1.973973036,19.636,32.44670251,3,100,1.269073892,0.581748354,-0.009128921,0.000846882,0.048718973,0.809575996,0.325999907,0,0.97299999,1.651951493,26,60.11662253,19.636,11.8045,18.22954298,3.520405662,3.37377063,-0.220848344,3.195547259,3.816399296
382,1955840,344.7080606,5555,1.689652233,0.650307271,0,1.973973036,18.877,31.59178487,3,100,1.257562864,0.585803446,-0.00162823,0.000568705,0.035441621,0.817256996,0.317371921,0,0.97299999,1.669385524,26,59.33411029,18.877,11.2005,18.32071354,3.999338508,2.452443767,-0.149819892,1.076847929,1.798997499
383,1960960,331.5189086,5571,1.676515393,0.663755788,0,1.973973036,19.542,32.21368088,3,100,1.261332446,0.591576001,-0.004260214,0.000384065,0.02629006,0.810621996,0.323688836,0,0.97299999,1.653414027,27,60.30856617,19.542,11.7855,18.09059298,3.854614198,2.630372095,-0.155845803,0.894649163,1.279268386
384,1966080,331.0667866,5586,1.676468398,0.663865265,0,1.973973036,19.547,32.24267035,3,100,1.292314482,0.579884347,0.00956438,0.005033024,0.039022996,0.810576995,0.32392067,0,0.97299999,1.654263409,27,60.23686499,19.547,11.7745,18.12603054,3.507686317,3.366726208,-0.037206604,1.337727481,3.857990493
385,1971200,328.3378932,5602,1.692054724,0.64707194,0,1.973973036,18.7935,31.46602704,3,100,1.275426,0.576712883,0.003931863,0.000912565,0.036083562,0.818158495,0.316024514,0,0.97299999,1.669211841,27,59.38489371,18.7935,11.1605,18.38933004,3.621640682,3.323393345,-0.03811317,2.666601098,4.055685494
386,1976320,331.9813304,5617,1.676589118,0.664124193,0,1.973973036,19.5345,32.30739559,3,100,1.275209469,0.572604078,0.005553583,0.002306785,0.044609377,0.810689495,0.32444731,0,0.97299999,1.655313584,27,60.69006117,19.5345,11.8555,18.33847042,4.059544361,2.507276976,-0.295566062,5.106834126,3.524255874
387,1981440,337.3087505,5632,1.680200884,0.659908281,0,1.973973036,19.3775,32.10812971,3,100,1.270591635,0.576267779,0.001290792,0.001638681,0.04264148,0.812302495,0.322427707,0,0.97299999,1.658170277,27,60.56250806,19.3775,11.7355,18.3623724,3.559542596,3.338891411,-0.191487314,4.12331152,2.891537022
388,1986560,324.8250035,5648,1.695776176,0.642913924,0,1.973973036,18.6255,31.32427573,3,100,1.25744971,0.584584558,-0.00379977,0.000621295,0.034371479,0.819870495,0.314453559,0,0.97299999,1.675800761,27,59.66819683,18.6255,11.1135,18.577365,3.449570179,3.638418221,-0.264335145,2.892716172,3.943443792
389,1991680,331.31174,5664,1.694861003,0.644105469,0,1.973973036,18.6665,31.40083244,3,100,1.269232917,0.583563055,-0.001751596,0.00216131,0.04676696,0.819451495,0.315178882,0,0.97299999,1.676287146,27,59.60142501,18.6665,11.1255,18.65581963,3.94538902,2.740743923,-0.229221844,2.941623498,2.686812882
390,1996800,334.0990909,5679,1.681439289,0.659023178,0,1.973973036,19.3015,32.08648622,3,100,1.262854528,0.590953147,-0.007175646,0.000155816,0.024218781,0.813036495,0.322162969,0,0.97299999,1.664341891,27,60.43571743,19.3015,11.665,18.553853,3.995152104,2.618776268,-0.204798854,2.435653117,3.48309656
391,2001920,331.0090308,5694,1.685804007,0.653586539,0,1.973973036,19.1225,31.82427523,3,100,1.26696074,0.591457537,-0.001412568,0.000213273,0.017435182,0.814897495,0.319518195,0,0.97299999,1.669794988,27,60.02614721,19.1225,11.4785,18.54925638,3.398181784,3.627064312,-0.129140823,1.578725414,3.451384681
392,2007040,329.140425,5710,1.694446795,0.64375612,0,1.973973036,18.7125,31.33516944,3,100,1.260522181,0.594702539,0.000527552,0.000343358,0.021182067,0.819037495,0.314632583,0,0.97299999,1.67964914,27,59.70607882,18.7125,11.1725,18.62102958,3.517971158,3.509713292,-0.150953551,2.497462353,3.361295076
393,2012160,331.4491313,5725,1.681277231,0.6584349,0,1.973973036,19.3195,31.94666524,3,100,1.252794302,0.596047771,-0.002835079,0.000158092,0.013342198,0.812874496,0.321028781,0,0.97299999,1.667991037,27,60.62527498,19.3195,11.7125,18.38820291,4.049749959,2.512781811,-0.089684183,1.269246743,2.970013456
394,2017280,335.1246183,5741,1.685351668,0.654136087,0,1.973973036,19.1115,31.71513941,3,100,1.244487846,0.598627481,-0.001230217,2.22E-05,0.005983688,0.814946496,0.318762074,0,0.97299999,1.673494442,27,60.52638464,19.1115,11.5675,18.36786592,3.630478048,3.235275447,-0.031425871,0.528620173,3.261127677
395,2022400,326.3392187,5756,1.698193384,0.640019773,0,1.973973036,18.4795,31.019745,3,100,1.24734571,0.598337537,4.03E-05,3.78E-05,0.008621137,0.821284496,0.311804113,0,0.97299999,1.688090297,27,59.90962959,18.4795,11.071,18.43261329,3.553994596,3.347781038,0.012708532,0.14123086,1.935552415
396,2027520,329.8676787,5772,1.701280951,0.636614882,0,1.973973036,18.32,30.83244395,3,100,1.24139176,0.599459104,0.000194947,2.66E-05,0.004244958,0.822869996,0.309979328,0,0.97299999,1.692605403,27,59.73253275,18.32,10.943,18.40197492,3.773834395,2.996944582,0.009230176,0.180292391,2.365997688
397,2032640,336.4858284,5787,1.686046156,0.654020278,0,1.973973036,19.0345,31.64784842,3,100,1.257996953,0.599197419,0.000552424,2.91E-05,0.007054942,0.815639496,0.318248304,0,0.97299999,1.678195694,27,60.84478184,19.0345,11.5815,18.22098712,4.124829984,2.380951154,0.005621363,0.030483785,0.735230891
398,2037760,329.5870141,5803,1.701897585,0.636727462,0,1.973973036,18.251,30.82424369,3,100,1.245133746,0.59795901,8.38E-05,9.76E-05,0.010131313,0.823490996,0.309937807,0,0.97299999,1.695806392,27,59.86247329,18.251,10.9255,18.38458692,3.357116258,3.708507764,-0.024341837,0.262929115,2.488220368
399,2042880,321.7774296,5819,1.699285981,0.640124213,0,1.973973036,18.3575,30.98237715,3,100,1.246816224,0.593402663,0.002868658,0.00020996,0.025120201,0.822382496,0.311546734,0,0.97299999,1.693922711,27,60.11984203,18.3575,11.0365,18.34053706,3.536254084,3.399276102,0.020721984,0.193200613,2.057714537
400,2048000,327.6225751,5834,1.684110397,0.657479411,0,1.973973036,19.0655,31.81287805,3,100,1.254568017,0.593710056,0.0049855,0.00290766,0.030065532,0.815210496,0.319925916,0,0.97299999,1.679371596,27,61.10513755,19.0655,11.65,18.21338427,4.208670342,2.19438715,-0.014828396,0.143227796,1.980308614
401,2053120,337.7100652,5849,1.703535155,0.635808849,0,1.973973036,18.1295,30.78039522,3,100,1.245864481,0.599343738,-0.000100968,4.10E-05,0.007363457,0.824634496,0.309502781,0,0.97299999,1.699096559,27,59.95752779,18.1295,10.87,18.41297236,3.605726612,3.442969191,0.0833126,1.186176211,3.115362155
402,2058240,324.5539839,5865,1.700617046,0.63914331,0,1.973973036,18.2705,30.94009259,3,100,1.236361086,0.599681717,-0.000128738,4.42E-05,0.007855713,0.823215496,0.31111313,0,0.97299999,1.696276993,27,60.16529378,18.2705,10.9925,18.39135274,3.598032928,3.33340553,-0.015433254,0.121234898,1.599493504
403,2063360,322.4026926,5881,1.701491316,0.638032165,0,1.973973036,18.234,30.88873976,3,100,1.253929991,0.597677234,0.001091055,0.000177401,0.012453897,0.823593996,0.310588079,0,0.97299999,1.697396396,27,60.02248547,18.234,10.9445,18.38743898,3.693166435,3.159275424,-0.042954388,0.628079298,1.262386972
404,2068480,331.5988327,5897,1.687429569,0.65330997,0,1.973973036,18.941,31.65721907,3,100,1.255313319,0.601812735,-0.008340443,0.003582742,0.053240999,0.816530996,0.318237875,0,0.97299999,1.681979804,27,61.2111293,18.941,11.594,18.26421637,4.142637718,2.368471754,-0.023761621,0.257610209,1.593770234
405,2073600,331.4317491,5912,1.701668918,0.637051123,0,1.973973036,18.276,30.91552723,3,100,1.258190066,0.59380216,0.005872579,0.004268344,0.033266894,0.823265995,0.310664503,0,0.97299999,1.696185839,27,60.1307726,18.276,10.9895,18.44040782,3.477513969,3.507167721,-0.027883587,0.255044442,2.558955253
406,2078720,329.1691721,5928,1.69861536,0.640441145,0,1.973973036,18.432,31.09855907,3,100,1.283274287,0.587959948,0.006497333,0.004953326,0.086853796,0.821711995,0.312456343,0,0.97299999,1.693012067,27,60.31629774,18.432,11.1175,18.49139557,3.544008052,3.49049722,-0.06169432,1.987444392,3.724675361
407,2083840,336.2116107,5943,1.701532499,0.636048197,0,1.973973036,18.3525,30.95164364,3,100,1.291491294,0.591568877,0.008244231,0.000550157,0.048659829,0.822627495,0.310804268,0,0.97299999,1.695032153,27,60.13077237,18.3525,11.0355,18.51930115,4.059741807,2.633195364,-0.256785199,4.510283184,4.688687072
408,2088960,339.443132,5958,1.682970213,0.656856692,0,1.973973036,19.253,31.98802887,3,100,1.346507013,0.572437458,0.017129699,0.006103383,0.084442033,0.813572995,0.321149255,0,0.97299999,1.675853731,27,61.00867397,19.253,11.746,18.48831844,3.929785132,2.970532799,-0.365398366,5.030225539,4.672888401
409,2094080,343.9360589,5973,1.67756909,0.660818286,0,1.973973036,19.6085,32.21510869,3,100,1.357589418,0.553826576,0.026835039,0.008076107,0.123862958,0.810173496,0.323322942,0,0.97299999,1.66977979,27,60.57067088,19.6085,11.877,18.25512283,3.523237634,3.829474378,-0.342593894,9.355149651,12.3147946
410,2099200,340.9877797,5988,1.671266963,0.667016529,0,1.973973036,19.942,32.53880201,3,100,1.358593315,0.541234083,0.01007783,0.005623444,0.081258926,0.806871996,0.326511242,0,0.97299999,1.66159086,27,60.3274496,19.942,12.0305,18.24971034,3.817375028,3.070652914,-0.310882516,6.680757761,11.53799846
411,2104320,339.4851377,6003,1.657380755,0.681102515,0,1.973973036,20.629,33.24041755,3,100,1.321497917,0.551059841,0.012814046,0.001402692,0.065864809,0.799988996,0.333510958,0,0.97299999,1.647636315,27,61.06936836,20.629,12.598,18.18485241,4.075582385,2.589568377,0.290544479,4.721267444,5.27392328
412,2109440,344.192727,6018,1.66552731,0.67322157,0,1.973973036,20.2125,32.85337644,3,100,1.275517058,0.55951075,0.014243662,0.008466795,0.078246124,0.804137496,0.329639089,0,0.97299999,1.65655117,27,60.03215832,20.2125,12.134,18.39288061,3.630018735,3.457979321,-0.340514759,5.905420327,5.823392918
413,2114560,329.2659843,6033,1.658464692,0.680115402,0,1.973973036,20.569,33.1823031,3,100,1.298952109,0.540487224,0.014795754,0.005313339,0.070481382,0.800578996,0.332952447,0,0.97299999,1.649690046,27,59.8765132,20.569,12.316,18.36297121,3.558342004,3.712717748,-0.045085623,3.461018676,3.358600964
414,2119680,340.9893986,6048,1.656811061,0.681195463,0,1.973973036,20.6915,33.29389325,3,100,1.29980402,0.544066331,-0.005801289,0.003791291,0.078522691,0.799426496,0.333918569,0,0.97299999,1.64480352,27,59.84341396,20.6915,12.3825,18.39853729,4.171111476,2.611894178,-0.063586486,3.543983573,4.670856485
415,2124800,335.534039,6064,1.640084094,0.697323658,0,1.973973036,21.511,34.04671613,3,100,1.249585944,0.55388477,0.001116998,0.004069165,0.100066552,0.791200997,0.34155093,0,0.97299999,1.623726909,27,60.78285528,21.511,13.075,18.2933445,4.014792204,2.864634156,-0.374086413,5.322478831,3.94351958
416,2129920,329.6891033,6079,1.638030415,0.69902192,0,1.973973036,21.617,34.10060573,3,100,1.270643508,0.567800872,-0.000423828,0.006299667,0.066419307,0.790146997,0.342160113,0,0.97299999,1.618273116,27,60.66984318,21.617,13.115,18.26194825,3.606940019,3.780769682,0.017315534,5.665955842,7.328937916
417,2135040,328.6155132,6095,1.654478311,0.682791421,0,1.973973036,20.829,33.32297644,3,100,1.210934222,0.56869411,-0.006365775,0.002687563,0.064669574,0.798088997,0.334324176,0,0.97299999,1.630710862,27,60.06769408,20.829,12.5115,18.47832007,3.662478578,3.537232399,-0.137618818,6.054716575,10.03556321
418,2140160,335.8413717,6110,1.643519189,0.693138216,0,1.973973036,21.3735,33.78718689,3,100,1.20029788,0.576371296,-0.009808905,0.001862459,0.055799115,0.792638497,0.339074693,0,0.97299999,1.615060714,27,61.44992631,21.3735,13.134,18.34755415,4.158806443,2.521662039,-0.292877018,6.233421224,4.591702683
419,2145280,339.5691965,6125,1.64934968,0.687244713,0,1.973973036,21.0925,33.47133018,3,100,1.181023777,0.579784057,-0.006949488,0.001122512,0.074917122,0.795467497,0.335975533,0,0.97299999,1.614593636,27,61.72336138,21.0925,13.019,18.34025863,3.736442614,3.306682849,-0.169900716,3.703001577,4.073856797
420,2150400,327.2412981,6141,1.662422207,0.673522952,0,1.973973036,20.496,32.85026612,3,100,1.180643487,0.585569882,0.001540888,0.001161923,0.040781652,0.801535998,0.329620002,0,0.97299999,1.625134087,27,61.03142077,20.496,12.509,18.37681604,3.657617092,3.290442622,-0.119468795,3.272892547,6.102613968
421,2155520,331.7332185,6156,1.669742624,0.666461584,0,1.973973036,20.111,32.48920865,3,100,1.170583254,0.579019184,0.005934808,0.003413707,0.033808813,0.805350998,0.326047307,0,0.97299999,1.627127207,27,61.19287952,20.111,12.3065,18.42701369,4.006665909,2.646167994,0.045479489,0.147188632,1.424431758
422,2160640,339.9873813,6171,1.669273122,0.667238943,0,1.973973036,20.1025,32.45008465,3,100,1.169604963,0.570617592,0.004722366,0.001105541,0.035241042,0.805377498,0.325850702,0,0.97299999,1.623922385,27,61.12175103,20.1025,12.287,18.34396611,4.189887667,2.482365024,0.130025351,2.206722751,4.8996943
423,2165760,329.825314,6187,1.670913355,0.666157998,0,1.973973036,19.9815,32.34885095,3,100,1.155997747,0.590167159,-0.005195582,0.000883616,0.032415049,0.806516498,0.324963879,0,0.97299999,1.622953132,27,61.54693091,19.9815,12.298,18.28128674,3.50811038,3.591626525,-0.040114165,3.580151892,2.631467536
424,2170880,320.9169936,6203,1.671617285,0.666201558,0,1.973973036,19.9035,32.32186857,3,100,1.17649985,0.587579687,0.007631518,0.005553544,0.026749322,0.807218498,0.324775837,0,0.97299999,1.621656764,27,61.83837014,19.9035,12.308,18.25662532,3.675347078,3.239296043,0.011836089,1.628211958,3.933135635
425,2176000,331.4409516,6218,1.672557503,0.666363565,0,1.973973036,19.7995,32.31277301,3,100,1.139991689,0.593089069,-0.002062116,4.94E-05,0.008601655,0.808154497,0.324741864,0,0.97299999,1.620502022,27,62.09247708,19.7995,12.294,18.30895048,4.245882893,2.487975776,0.029743036,1.520484741,3.136741235
426,2181120,339.7402125,6233,1.678572656,0.660202514,0,1.973973036,19.498,32.01530878,3,100,1.170655143,0.592759529,4.70E-05,0.000480562,0.032176415,0.811167997,0.321752679,0,0.97299999,1.623328176,27,62.02943892,19.498,12.0945,18.33845963,3.882019711,2.950538552,0.041159615,0.307525888,2.7017343
427,2186240,331.0251594,6249,1.674905891,0.664299496,0,1.973973036,19.6605,32.18834012,3,100,1.174361777,0.586682931,0.002070625,0.000526848,0.022470088,0.809505497,0.323557458,0,0.97299999,1.611190901,27,62.50604003,19.6605,12.289,18.32061316,3.785211813,3.087409198,0.048077322,1.457300115,5.254555427
428,2191360,340.6020097,6264,1.691075779,0.646184733,0,1.973973036,18.9025,31.30527102,3,100,1.187678343,0.582808456,0.006088948,0.002816583,0.015635323,0.817177498,0.31468908,0,0.97299999,1.618583842,27,61.43631795,18.9025,11.613,18.4394564,3.948067999,2.849591577,-0.005487078,2.664057076,5.179312043
429,2196480,338.6323881,6279,1.675479452,0.66302513,0,1.973973036,19.6575,32.09780668,3,100,1.200965112,0.59321453,-0.000515636,0.000169479,0.014673798,0.809582498,0.322711607,0,0.97299999,1.599737972,27,62.8640468,19.6575,12.3575,18.2471516,4.187707686,2.411223644,0.048076933,1.008458315,2.119121447
430,2201600,333.3477045,6294,1.677603774,0.660981875,0,1.973973036,19.544,31.99823533,3,100,1.240955907,0.576882014,0.002609146,0.003030626,0.054961497,0.810703998,0.321716145,0,0.97299999,1.596074649,27,63.15749079,19.544,12.3435,18.29259553,3.632656813,3.28214438,-0.047478078,1.79611363,3.500686003
431,2206720,329.0954781,6310,1.671404911,0.668365937,0,1.973973036,19.805,32.35458198,3,100,1.231533962,0.537034306,0.022204895,0.007288594,0.061482382,0.808004997,0.325309907,0,0.97299999,1.588077963,27,63.16081798,19.805,12.509,18.36866006,3.73954823,3.111149776,0.091719807,0.700064573,3.180393472
432,2211840,340.2397023,6325,1.684185707,0.654961451,0,1.973973036,19.1795,31.7214325,3,100,1.269203579,0.543685052,0.012354388,0.003355637,0.094648759,0.814284497,0.318907595,0,0.97299999,1.595971058,28,62.36867489,19.1795,11.962,18.50421157,4.321993113,2.084879333,0.18183814,1.19241958,1.500119465
433,2216960,331.9447885,6340,1.668200509,0.67266276,0,1.973973036,19.917,32.57419394,3,100,1.273596692,0.536545026,0.009240884,0.001730206,0.039377587,0.806796997,0.32750048,0,0.97299999,1.574596192,28,63.45584174,19.917,12.6385,18.47059871,3.946520627,2.776292706,0.07093093,2.16106202,2.102636431
434,2222080,343.9672889,6355,1.661351,0.679740957,0,1.973973036,20.2505,32.93625282,3,100,1.328576046,0.507943311,0.011603717,0.002870249,0.06525282,0.803445497,0.331091478,0,0.97299999,1.571067673,28,63.00585171,20.2505,12.759,18.49632402,3.858666825,3.174898279,0.193498298,2.808670503,4.096733538
435,2227200,330.8500081,6371,1.660823732,0.680941011,0,1.973973036,20.248,33.01003629,3,100,1.327720851,0.510476404,-0.005912347,0.005876393,0.08093868,0.803417996,0.331800663,0,0.97299999,1.575566192,28,62.74199921,20.248,12.704,18.61965868,3.897025585,2.998143458,-0.027118068,1.886686003,2.417831037
436,2232320,339.3898509,6386,1.64275101,0.699318706,0,1.973973036,21.095,33.90258065,3,100,1.320714855,0.525141464,-0.009934019,0.00513874,0.075755805,0.794844995,0.340773426,0,0.97299999,1.561202574,28,63.79710832,21.095,13.458,18.54515469,4.338239288,2.035153908,-0.050093261,1.327557707,3.201094024
437,2237440,344.3057335,6401,1.653884674,0.689106223,0,1.973973036,20.53,33.42810345,3,100,1.314641374,0.52848777,0.003953637,0.003004251,0.041016929,0.800479995,0.335960127,0,0.97299999,1.574423487,28,63.08085728,20.53,12.9505,18.78290531,3.799889326,3.092621839,-0.016898653,1.280209101,4.403497673
438,2242560,328.5253301,6416,1.653444086,0.689130901,0,1.973973036,20.579,33.45871723,3,100,1.287634319,0.539989042,-0.009451229,0.004259286,0.096616684,0.800038995,0.336187533,0,0.97299999,1.575765497,28,62.84318966,20.579,12.9325,18.81996826,3.710149539,3.088535643,0.107918145,0.912648255,2.36553777
439,2247680,340.7239253,6431,1.656438032,0.685074744,0,1.973973036,20.491,33.28078904,3,100,1.31670478,0.538875647,-0.007861287,0.004049195,0.071074628,0.801030995,0.334339928,0,0.97299999,1.572220388,28,63.11063394,20.491,12.932,18.80616741,4.211295581,2.230981719,-0.118415601,1.249201754,3.393694907
440,2252800,342.9331907,6446,1.641304176,0.698081025,0,1.973973036,21.316,33.92048266,3,100,1.308421803,0.539078112,-7.18E-05,0.003514096,0.08415977,0.792905995,0.340719422,0,0.97299999,1.555719346,28,64.03171327,21.316,13.649,18.49598274,4.262467527,2.209476835,-0.018564726,0.868864714,2.245350494
441,2257920,339.6037845,6461,1.641620387,0.69703652,0,1.973973036,21.3415,33.88328316,3,100,1.294209152,0.559073132,-0.010263662,0.006004409,0.094732869,0.792726496,0.340300089,0,0.97299999,1.551576325,28,64.14029005,21.3415,13.6885,18.54652097,3.651909876,3.034879005,-0.276845481,5.714015812,4.484644773
442,2263040,333.0335798,6477,1.654093786,0.683434463,0,1.973973036,20.8115,33.25230771,3,100,1.252312207,0.568897445,0.000564421,0.005729601,0.045006106,0.798196496,0.333872641,0,0.97299999,1.557057161,28,63.26309973,20.8115,13.166,18.45470004,3.777382874,2.939786029,0.055349687,2.412132365,2.603358167
443,2268160,334.3833723,6492,1.641805202,0.694430629,0,1.973973036,21.444,33.72062965,3,100,1.216513604,0.569227043,-0.007075531,0.005754306,0.063007945,0.791903996,0.338728592,0,0.97299999,1.53445862,28,64.57284089,21.444,13.847,18.05854426,4.300746989,2.176881748,-0.318237745,4.937375396,5.433584417
444,2273280,336.4012233,6507,1.643796721,0.692487991,0,1.973973036,21.345,33.61362782,3,100,1.235418397,0.57263871,-0.006539957,0.005424523,0.054696881,0.792894996,0.337685952,0,0.97299999,1.530952685,28,64.49754041,21.345,13.767,17.98052042,3.830985403,2.873979342,0.027760968,1.838306808,3.26544318
445,2278400,330.7293095,6523,1.659134836,0.676999859,0,1.973973036,20.6185,32.88149872,3,100,1.226970005,0.555867469,0.010337611,0.00541247,0.058381471,0.800233496,0.330280032,0,0.97299999,1.541930796,28,63.71462522,20.6185,13.137,18.0955223,3.635442746,3.228825974,0.143565922,2.065786454,1.748299818
446,2283520,334.8179377,6538,1.65798005,0.676591281,0,1.973973036,20.747,32.84725241,3,100,1.230325329,0.587796015,-0.00379848,0.005845716,0.083289435,0.799076997,0.329954128,0,0.97299999,1.53184361,28,63.54894684,20.747,13.1845,17.83553047,4.070314193,2.428322572,-0.087814602,2.111617127,2.892852326
447,2288640,340.8407726,6553,1.644907769,0.690096923,0,1.973973036,21.343,33.44458627,3,100,1.231557709,0.567388785,0.001151302,0.00668867,0.078290494,0.793012997,0.336103502,0,0.97299999,1.518024027,28,64.08424308,21.343,13.6775,17.59583747,4.299219608,2.126706332,-0.053480239,2.173190525,2.589116454
448,2293760,337.7837577,6568,1.66328643,0.672827085,0,1.973973036,20.401,32.6259743,3,100,1.263301891,0.548855747,0.006574375,0.00282229,0.070407141,0.802390996,0.327847124,0,0.97299999,1.536601899,28,63.25915396,20.401,12.9055,17.9164697,3.673429465,3.10290972,-0.136156177,2.637710014,3.008096484
449,2298880,326.6263489,6584,1.663045493,0.672806617,0,1.973973036,20.428,32.63530015,3,100,1.218299532,0.597759196,-0.024656452,0.009657975,0.115424083,0.802147996,0.327911925,0,0.97299999,1.533044437,29,63.32240063,20.428,12.9355,17.84532374,3.637514424,3.197293651,-0.388161612,5.968559837,3.789542581
450,2304000,326.4935812,6600,1.653832237,0.682773653,0,1.973973036,20.84,33.10020242,3,100,1.214514512,0.578750741,-0.018042042,0.006266374,0.071258515,0.797939996,0.332634941,0,0.97299999,1.524398848,29,64.29462572,20.84,13.399,17.91875317,4.269173956,2.006737286,-0.094429351,0.933813411,1.566082764
451,2309120,339.4873703,6615,1.671186839,0.664956334,0,1.973973036,20.0115,32.28574558,3,100,1.206694651,0.608502844,-0.006909245,0.004282331,0.07026788,0.806296496,0.324327214,0,0.97299999,1.541072691,29,63.51597831,20.0115,12.7105,18.19059018,3.890605462,2.799742937,-0.15735615,2.85108493,2.805823405
452,2314240,328.9157528,6630,1.672322609,0.662742786,0,1.973973036,20.0075,32.19433869,3,100,1.215042776,0.594396406,-0.006384631,0.001240084,0.03495095,0.806432496,0.323358063,0,0.97299999,1.540227163,29,63.42121704,20.0075,12.689,18.16203933,3.782681596,2.953217351,-0.067515332,0.602382818,1.878368027
